"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.409969367E1,-8.568351269E-1,4.317453206E-1,9.366420507E-1,1.340846295E0
2.410963567E1,-8.376965523E-1,2.611530721E-1,9.404596686E-1,1.286235138E0
2.411957867E1,-7.263788581E-1,4.700261727E-2,8.973054886E-1,1.155418812E0
2.412952167E1,-5.849274397E-1,-1.404181570E-1,8.545718789E-1,1.045060029E0
2.413946467E1,-4.327343404E-1,-3.025695980E-1,8.206563592E-1,9.758505167E-1
2.414940667E1,-2.750741541E-1,-4.191910028E-1,7.531092763E-1,9.047433167E-1
2.415934967E1,-1.623504162E-1,-4.467428029E-1,6.441332698E-1,8.005276128E-1
2.416929267E1,-1.397590935E-1,-3.783392608E-1,5.000770092E-1,6.424563920E-1
2.417923567E1,-1.810538024E-1,-2.762847841E-1,3.272804320E-1,4.650013359E-1
2.418917767E1,-2.314615846E-1,-2.432951480E-1,1.492771357E-1,3.674923910E-1
2.419912067E1,-2.676995993E-1,-2.673234642E-1,1.271769963E-2,3.785322309E-1
2.420906367E1,-2.559382617E-1,-3.272989392E-1,-5.269752443E-2,4.188150171E-1
2.421900667E1,-2.317151278E-1,-4.990040958E-1,-6.630320847E-2,5.541598177E-1
2.422894867E1,-1.825180203E-1,-7.881792188E-1,-4.226977751E-2,8.101395205E-1
2.423889167E1,-1.197431833E-1,-1.244235635E0,7.940366864E-3,1.250009518E0
2.424883467E1,-7.511898875E-2,-1.928743124E0,9.101368487E-2,1.932349966E0
2.425877767E1,-1.832866482E-2,-2.797029257E0,1.966576576E-1,2.803994087E0
2.426871967E1,7.797363400E-2,-3.630297661E0,2.608036101E-1,3.640488912E0
2.427866267E1,6.765016168E-2,-4.246377945E0,1.502725780E-1,4.249574572E0
2.428860567E1,-9.546818584E-2,-4.535668850E0,-9.542559832E-2,4.537676954E0
2.429854867E1,-2.705654204E-1,-4.598916054E0,-3.548800051E-1,4.620516674E0
2.430849067E1,-3.524413705E-1,-4.650711536E0,-5.952864885E-1,4.701882465E0
2.431843367E1,-3.430494070E-1,-4.887242317E0,-7.544846535E-1,4.957022035E0
2.432837667E1,-1.840107888E-1,-5.501812935E0,-6.736885905E-1,5.545959057E0
2.433831967E1,3.468368202E-2,-6.420435905E0,-5.038444400E-1,6.440268581E0
2.434826167E1,6.544479728E-2,-7.275965691E0,-3.458257616E-1,7.284473571E0
2.435820467E1,-1.841659844E-1,-7.806202888E0,-2.748233080E-1,7.813209872E0
2.436814767E1,-7.494581342E-1,-7.989084721E0,-3.046725392E-1,8.029943183E0
2.437809067E1,-1.498072505E0,-8.017839432E0,-3.521405458E-1,8.164188468E0
2.438803267E1,-2.117232084E0,-8.206969261E0,-3.608086109E-1,8.483348337E0
2.439797567E1,-2.424962044E0,-8.300756454E0,-3.668819368E-1,8.655495421E0
2.440791867E1,-2.392879963E0,-8.141819954E0,-5.098803639E-1,8.501475440E0
2.441786167E1,-1.725659370E0,-8.258225441E0,-5.698484182E-1,8.455821363E0
2.442780367E1,-8.499249816E-1,-7.685545444E0,-8.359743953E-1,7.777456811E0
2.443774667E1,5.735866353E-2,-6.070925236E0,-1.296846986E0,6.208158772E0
2.444768967E1,9.294949174E-1,-4.055232048E0,-1.642139316E0,4.472749635E0
2.445763267E1,1.709463596E0,-2.047669649E0,-1.770476818E0,3.201531656E0
2.446757467E1,2.465208769E0,-5.827945471E-1,-1.785412908E0,3.099129395E0
2.447751767E1,3.251930714E0,-7.019591331E-2,-1.753304839E0,3.695139874E0
2.448746067E1,3.846646309E0,-2.601445615E-1,-1.563183069E0,4.160276953E0
2.449740367E1,3.786322117E0,-7.167774439E-1,-1.276307464E0,4.059429248E0
2.450734567E1,3.105299473E0,-1.086299777E0,-1.191120148E0,3.498813974E0
2.451728867E1,2.312011480E0,-1.515776753E0,-7.376955152E-1,2.861323282E0
2.452723167E1,1.648428321E0,-2.151782990E0,-9.012898803E-2,2.712122637E0
2.453717467E1,1.122158527E0,-2.543493986E0,1.566221118E-1,2.784444631E0
2.454711667E1,7.875172496E-1,-2.236205578E0,3.919614851E-2,2.371146377E0
2.455705967E1,6.247675419E-1,-1.608979464E0,-2.340385169E-1,1.741816128E0
2.456700267E1,5.403392315E-1,-1.007981181E0,-5.043283105E-1,1.249935835E0
2.457694567E1,5.574294925E-1,-5.998979211E-1,-6.897649765E-1,1.070691775E0
2.458688767E1,6.544407606E-1,-4.181071222E-1,-8.461434245E-1,1.148505537E0
2.459683067E1,7.712717056E-1,-4.624326825E-1,-9.330664873E-1,1.295884678E0
2.460677367E1,8.792378902E-1,-7.721987963E-1,-9.115267992E-1,1.483317685E0
2.461671667E1,9.800270796E-1,-1.247755051E0,-8.324530125E-1,1.791737637E0
2.462665867E1,1.054606199E0,-1.679515719E0,-6.758189797E-1,2.095160753E0
2.463660167E1,1.078185678E0,-1.776000977E0,-5.307588577E-1,2.144380747E0
2.464654467E1,1.047125220E0,-1.616078138E0,-4.553527236E-1,1.978768779E0
2.465648767E1,9.827739596E-1,-1.280997753E0,-4.207488596E-1,1.668481196E0
2.466642967E1,9.048088789E-1,-8.396975398E-1,-3.518289328E-1,1.283571059E0
2.467637267E1,8.327000737E-1,-3.230561316E-1,-2.369171083E-1,9.240586524E-1
2.468631567E1,8.112376332E-1,-2.968661487E-3,-1.429860890E-1,8.237477358E-1
2.469625867E1,8.677284122E-1,-1.162473764E-2,-1.377875358E-1,8.786769240E-1
2.470620067E1,9.952323437E-1,-2.139655948E-1,-2.276228815E-1,1.043111149E0
2.471614367E1,1.104775548E0,-3.546364307E-1,-3.606413007E-1,1.215054796E0
2.472608667E1,1.136716247E0,-3.933715820E-1,-4.399867356E-1,1.280801840E0
2.473602967E1,1.062261343E0,-3.906538188E-1,-4.420262873E-1,1.215070700E0
2.474597267E1,8.842220306E-1,-2.995105982E-1,-3.880759478E-1,1.011018367E0
2.475591467E1,6.501351595E-1,-3.598049656E-2,-2.562318444E-1,6.997321486E-1
2.476585767E1,3.260657489E-1,3.287013173E-1,-1.073978990E-1,4.752870052E-1
2.477580067E1,-1.235747784E-1,7.042517066E-1,2.047940530E-2,7.153045492E-1
2.478574267E1,-6.581002474E-1,9.001085758E-1,7.678715140E-2,1.117670636E0
2.479568567E1,-1.231822371E0,9.870182276E-1,5.881277472E-2,1.579572815E0
2.480562867E1,-1.848677754E0,9.863854647E-1,6.151747704E-2,2.096270528E0
2.481557167E1,-2.520062208E0,1.082847238E0,2.957013808E-2,2.743017693E0
2.482551467E1,-3.173586845E0,1.212216139E0,1.209234260E-2,3.397244127E0
2.483545667E1,-3.831713676E0,1.280913711E0,1.361051761E-2,4.040167680E0
2.484539967E1,-4.438632965E0,1.191307425E0,9.788704664E-2,4.596766021E0
2.485534267E1,-4.891174793E0,1.077882767E0,1.584589630E-1,5.011040946E0
2.486528567E1,-5.139487743E0,1.008568048E0,1.805650592E-1,5.240624725E0
2.487522767E1,-5.267347813E0,8.840609789E-1,1.731110513E-1,5.343826740E0
2.488517067E1,-5.380206585E0,6.511600614E-1,1.603446603E-1,5.421839423E0
2.489511367E1,-5.462041378E0,1.680607796E-1,2.614721656E-1,5.470878187E0
2.490505667E1,-5.434627056E0,-6.046508551E-1,4.559710622E-1,5.487138007E0
2.491499858E1,-5.263646603E0,-1.170186877E0,6.351926327E-1,5.429436671E0
2.492494158E1,-4.944508553E0,-1.195821881E0,6.935680509E-1,5.134120318E0
2.493488458E1,-4.544604301E0,-7.673313618E-1,6.285308599E-1,4.651588623E0
2.494482758E1,-4.123315811E0,-3.328136802E-1,5.129166842E-1,4.168402782E0
2.495476958E1,-3.741838455E0,-2.207108587E-1,3.686014712E-1,3.766422089E0
2.496471258E1,-3.487621069E0,-3.857418895E-1,2.825483382E-1,3.520245885E0
2.497465558E1,-3.395133495E0,-5.425426960E-1,2.032703459E-1,3.444212952E0
2.498459858E1,-3.415930510E0,-6.765699983E-1,9.785790741E-2,3.483662495E0
2.499454058E1,-3.477772713E0,-8.156068325E-1,-1.983292587E-2,3.572185730E0
2.500448358E1,-3.512045622E0,-1.110083818E0,-9.675646573E-2,3.684577635E0
2.501442658E1,-3.515044451E0,-1.516827106E0,-8.734934032E-2,3.829351364E0
2.502436958E1,-3.506554604E0,-1.851332664E0,-3.776767105E-2,3.965448804E0
2.503431158E1,-3.448245049E0,-1.510592699E0,-2.372009009E-1,3.772074825E0
2.504425458E1,-3.285022497E0,-1.208049536E0,-4.834796488E-1,3.533342477E0
2.505419758E1,-3.011550903E0,-1.013124228E0,-7.217718959E-1,3.258345318E0
2.506414058E1,-2.662388086E0,-9.298768044E-1,-1.095818400E0,3.025524609E0
2.507408258E1,-2.407392263E0,-1.240968943E0,-1.145504594E0,2.940700971E0
2.508402558E1,-2.177018404E0,-1.429032087E0,-1.277493834E0,2.900608959E0
2.509396858E1,-1.977516055E0,-1.446804523E0,-1.385752201E0,2.814981748E0
2.510391158E1,-1.773556828E0,-1.267642498E0,-1.445215821E0,2.615543939E0
2.511385358E1,-1.576984286E0,-1.046892524E0,-1.452011108E0,2.385623536E0
2.512379658E1,-1.383057356E0,-8.823088408E-1,-1.431614161E0,2.177346009E0
2.513373958E1,-1.193002582E0,-8.057754636E-1,-1.417712092E0,2.020504104E0
2.514368258E1,-1.007129431E0,-6.804713011E-1,-1.384053230E0,1.841997347E0
2.515362458E1,-9.777633548E-1,-4.096987844E-1,-1.280297518E0,1.662238252E0
2.516356758E1,-1.304889202E0,-1.103898436E-1,-1.093916416E0,1.706333752E0
2.517351058E1,-1.726552010E0,6.814359128E-2,-9.014694095E-1,1.948915721E0
2.518345358E1,-2.093525410E0,1.222579628E-1,-7.663536668E-1,2.232732316E0
2.519339558E1,-2.304632187E0,7.749483734E-2,-7.395237684E-1,2.421617305E0
2.520333858E1,-2.341149569E0,-3.722774982E-2,-8.405353427E-1,2.487743329E0
2.521328158E1,-2.258337975E0,-1.689714789E-1,-1.021283507E0,2.484282949E0
2.522322458E1,-2.136496067E0,-2.787147462E-1,-1.139129162E0,2.437193591E0
2.523316658E1,-1.965070605E0,-2.614872158E-1,-1.208198071E0,2.321555648E0
2.524310958E1,-1.750766039E0,-1.160280332E-1,-1.236880660E0,2.146745908E0
2.525305258E1,-1.519865394E0,7.175012678E-2,-1.214640617E0,1.946918264E0
2.526299558E1,-1.262389064E0,3.067325354E-1,-1.114406466E0,1.711611162E0
2.527293758E1,-1.114717364E0,5.706811547E-1,-9.217650294E-1,1.554967058E0
2.528288058E1,-1.026876450E0,6.778720617E-1,-7.174880505E-1,1.424350686E0
2.529282358E1,-1.011412144E0,5.921168327E-1,-5.259166956E-1,1.284579791E0
2.530276658E1,-1.045516849E0,3.699277639E-1,-3.623232543E-1,1.166717692E0
2.531270858E1,-1.065132499E0,1.649183929E-1,-2.611409128E-1,1.109008518E0
2.532265158E1,-1.037529826E0,3.338062018E-2,-2.322762311E-1,1.063736177E0
2.533259458E1,-9.648262262E-1,-5.352637917E-2,-2.317406684E-1,9.937094432E-1
2.534253758E1,-9.076282382E-1,-1.175828576E-1,-2.088321447E-1,9.387361780E-1
2.535247958E1,-9.259918928E-1,-8.045075834E-2,-1.239182204E-1,9.377041300E-1
2.536242258E1,-9.869529605E-1,7.277314365E-2,-5.145147443E-2,9.909688849E-1
2.537236558E1,-1.058539748E0,2.927643657E-1,1.420139521E-2,1.098371090E0
2.538230858E1,-1.107666492E0,4.806591868E-1,7.305086404E-2,1.209667203E0
2.539225058E1,-1.066119552E0,4.946848750E-1,2.104257047E-1,1.193986181E0
2.540219358E1,-9.873622060E-1,4.393318594E-1,4.201522768E-1,1.159493227E0
2.541213658E1,-9.017123580E-1,2.929463387E-1,5.492342114E-1,1.095701124E0
2.542207958E1,-8.236202002E-1,8.071691543E-2,5.397602320E-1,9.880316607E-1
2.543202158E1,-7.235202789E-1,-1.303414404E-1,4.594688118E-1,8.669383335E-1
2.544196458E1,-5.636211038E-1,-2.568376064E-1,3.809159696E-1,7.271391068E-1
2.545190758E1,-3.334691823E-1,-3.537126780E-1,3.286651671E-1,5.868007721E-1
2.546185058E1,-1.397697479E-1,-3.043810725E-1,3.597000539E-1,4.914952172E-1
2.547179258E1,-1.680989750E-2,-1.714241803E-1,4.171120226E-1,4.512773667E-1
2.548173558E1,7.563774288E-2,3.029115032E-3,4.444325864E-1,4.508331926E-1
2.549167858E1,1.806640476E-1,2.087436020E-1,4.754466712E-1,5.497844366E-1
2.550162158E1,3.171816766E-1,3.691851795E-1,5.503408909E-1,7.346951809E-1
2.551156358E1,4.578878284E-1,4.847061634E-1,6.695276499E-1,9.449172462E-1
2.552150658E1,5.564202666E-1,5.549536943E-1,7.777169943E-1,1.105631421E0
2.553144958E1,6.021768451E-1,5.130988359E-1,8.174716830E-1,1.137605960E0
2.554139258E1,6.206706166E-1,3.791069090E-1,7.882541418E-1,1.072519769E0
2.555133458E1,6.448228955E-1,7.900530100E-2,7.381090522E-1,9.832819418E-1
2.556127758E1,7.094191909E-1,-1.712282598E-1,6.433410048E-1,9.728732466E-1
2.557122058E1,8.121130466E-1,-3.008070886E-1,5.219187140E-1,1.011143733E0
2.558116358E1,9.462559819E-1,-2.454868555E-1,3.982037306E-1,1.055571121E0
2.559110558E1,1.093165994E0,-9.054882824E-2,3.003940880E-1,1.137298373E0
2.560104858E1,1.262119293E0,-2.028555609E-3,2.577129304E-1,1.288163491E0
2.561099158E1,1.460130572E0,-4.371201992E-2,2.585576773E-1,1.483490513E0
2.562093458E1,1.706874609E0,-7.271836698E-2,2.760780752E-1,1.730586027E0
2.563087658E1,2.018827438E0,-9.624696523E-2,2.857366800E-1,2.041218546E0
2.564081958E1,2.393489838E0,-7.563250512E-2,2.691566348E-1,2.409763302E0
2.565076258E1,2.810787201E0,-3.890217841E-2,1.912587732E-1,2.817555321E0
2.566070558E1,3.240599155E0,7.068317384E-2,6.625398993E-2,3.242046975E0
2.567064758E1,3.709424496E0,1.815593690E-1,-6.611175835E-2,3.714453480E0
2.568059058E1,4.127391815E0,3.547463417E-1,-1.696242988E-1,4.146080145E0
2.569053358E1,4.392110348E0,5.950509310E-1,-2.020023763E-1,4.436837148E0
2.570047658E1,4.525510311E0,9.509149790E-1,-2.987994850E-1,4.633979284E0
2.571041858E1,4.649513721E0,1.116434216E0,-4.758026302E-1,4.805287853E0
2.572036158E1,4.857928753E0,1.060562134E0,-6.460659504E-1,5.014146490E0
2.573030458E1,5.133228779E0,9.675036669E-1,-7.128558159E-1,5.272026599E0
2.574024758E1,5.367448330E0,1.052159905E0,-6.582444906E-1,5.509067784E0
2.575018958E1,5.325640202E0,1.455497742E0,-5.654184818E-1,5.549830204E0
2.576013258E1,5.059846401E0,1.613474846E0,-4.062770605E-1,5.326387869E0
2.577007558E1,4.698143005E0,1.644570708E0,-1.764377803E-1,4.980792186E0
2.578001858E1,4.167583466E0,1.803310275E0,9.825304151E-3,4.541010507E0
2.578996058E1,3.629429817E0,1.915791273E0,1.036790162E-1,4.105333889E0
2.579990358E1,3.231658936E0,1.996674776E0,1.612770706E-1,3.802149383E0
2.580984658E1,2.914230585E0,2.033111334E0,2.838519812E-1,3.564667382E0
2.581978958E1,2.532953739E0,1.902327418E0,4.051190019E-1,3.193560029E0
2.582973158E1,2.088440895E0,1.748690486E0,4.898964167E-1,2.767580584E0
2.583967458E1,1.581672668E0,1.573730588E0,5.782966018E-1,2.304938904E0
2.584961758E1,1.074245811E0,1.347262263E0,6.867172718E-1,1.854912472E0
2.585956058E1,7.057101130E-1,1.148783565E0,7.238050103E-1,1.530236627E0
2.586950258E1,5.960587263E-1,8.066086173E-1,6.019310355E-1,1.169711263E0
2.587944558E1,6.609189510E-1,7.025511861E-1,4.490842223E-1,1.063987156E0
2.588938858E1,8.254764080E-1,7.051591277E-1,3.492342234E-1,1.140449577E0
2.589933158E1,1.068365216E0,6.575939655E-1,2.505015135E-1,1.279290845E0
2.590927458E1,1.342187524E0,5.376850963E-1,1.669196039E-1,1.455484375E0
2.591921358E1,1.598954082E0,2.787800431E-1,1.036540791E-1,1.626381454E0
2.592915658E1,1.827982426E0,-8.611706644E-2,1.029241532E-1,1.832901874E0
2.593909958E1,2.069501877E0,-1.022566184E-1,1.328466237E-1,2.076280968E0
2.594904258E1,2.339878321E0,8.606064320E-2,1.429454982E-1,2.345819773E0
2.595898458E1,2.625598192E0,3.210619688E-1,1.742243171E-1,2.650886789E0
2.596892758E1,2.877857924E0,4.920557141E-1,1.925731301E-1,2.925964707E0
2.597887058E1,3.057458401E0,6.068155766E-1,2.086692750E-1,3.124071043E0
2.598881358E1,3.185281515E0,6.546128392E-1,2.043724060E-1,3.258267082E0
2.599875558E1,3.249905825E0,6.894575953E-1,1.993683279E-1,3.328210837E0
2.600869858E1,3.344645262E0,5.004361272E-1,2.704480290E-1,3.392673044E0
2.601864158E1,3.373638153E0,2.351570725E-1,3.196179569E-1,3.396894004E0
2.602858458E1,3.262978315E0,1.616471857E-1,2.931879163E-1,3.280109214E0
2.603852658E1,3.055130720E0,2.681416571E-1,2.592586875E-1,3.077813954E0
2.604846958E1,2.828354359E0,3.787049651E-1,2.803729773E-1,2.867335843E0
2.605841258E1,2.641522646E0,3.316317201E-1,3.016707897E-1,2.679295943E0
2.606835558E1,2.487968206E0,1.814005524E-1,2.992219329E-1,2.512454123E0
2.607829758E1,2.347448349E0,5.105133355E-2,3.113611639E-1,2.368557739E0
2.608824058E1,2.139683247E0,-1.512688398E-1,3.570207357E-1,2.174532240E0
2.609818358E1,1.930752158E0,-3.792745769E-1,3.959875703E-1,2.007102204E0
2.610812658E1,1.694137096E0,-4.876115024E-1,4.057758749E-1,1.809010652E0
2.611806858E1,1.462486386E0,-4.886605144E-1,3.788532019E-1,1.587824070E0
2.612801158E1,1.244807482E0,-4.285697043E-1,3.116404116E-1,1.352899628E0
2.613795458E1,1.002600431E0,-4.947252870E-1,2.447335422E-1,1.144489074E0
2.614789758E1,6.919676065E-1,-6.862171888E-1,1.944894791E-1,9.937501478E-1
2.615783958E1,3.473806679E-1,-8.139194846E-1,1.683524251E-1,9.008222882E-1
2.616778258E1,3.354066983E-2,-8.143902421E-1,8.579233289E-2,8.195832888E-1
2.617772558E1,-2.196857333E-1,-6.367589831E-1,-2.214531600E-2,6.739541817E-1
2.618766858E1,-3.865852058E-1,-3.101868629E-1,-4.733068869E-3,4.956676439E-1
2.619761058E1,-4.730745554E-1,-2.264842242E-1,3.928845003E-2,5.259640873E-1
2.620755358E1,-4.763788283E-1,-3.334631324E-1,5.920830369E-2,5.844998477E-1
2.621749658E1,-4.595902562E-1,-5.269103646E-1,3.640924394E-2,7.001309656E-1
2.622743958E1,-4.394282699E-1,-5.051307678E-1,3.945520893E-2,6.706795140E-1
2.623738158E1,-3.976821303E-1,-3.052544296E-1,4.079664499E-2,5.029867889E-1
2.624732458E1,-3.223917186E-1,-9.824244678E-2,3.356577456E-2,3.386955267E-1
2.625726758E1,-2.355255336E-1,1.555974968E-2,2.372618951E-2,2.372284023E-1
2.626721058E1,-1.509861201E-1,-7.836348377E-4,2.646708675E-2,1.532903429E-1
2.627715258E1,-9.286715090E-2,-5.765890330E-2,4.345405847E-2,1.176312545E-1
2.628709558E1,-5.113181472E-2,-1.306044608E-1,6.610886008E-2,1.550560191E-1
2.629703858E1,-2.018002234E-2,-1.981267780E-1,1.173403636E-1,2.311497661E-1
2.630698158E1,-1.830658875E-2,-2.624207437E-1,1.830113232E-1,3.204573643E-1
2.631692358E1,1.948349411E-3,-2.507039011E-1,2.691001594E-1,3.677922482E-1
2.632686658E1,4.771994799E-2,-1.776659340E-1,2.687548995E-1,3.256863116E-1
2.633680958E1,8.370191604E-2,-2.019068152E-1,1.913740933E-1,2.905106131E-1
2.634675258E1,1.087721661E-1,-2.985416949E-1,1.276928782E-1,3.424383139E-1
2.635669458E1,1.281599849E-1,-3.165827692E-1,1.198924854E-1,3.619721530E-1
2.636663758E1,1.028554887E-1,-2.699235082E-1,1.432675719E-1,3.224337901E-1
2.637658058E1,1.666068286E-2,-2.292274833E-1,1.516306996E-1,2.753446686E-1
2.638652358E1,-9.123397619E-2,-2.738203406E-1,1.133664101E-1,3.100857306E-1
2.639646558E1,-1.696046889E-1,-2.063776255E-1,9.006693959E-2,2.819034026E-1
2.640640858E1,-2.778298855E-1,-9.960636497E-2,1.089927107E-1,3.146272146E-1
2.641635158E1,-3.574754596E-1,-1.232517734E-1,1.512906253E-1,4.072696369E-1
2.642629458E1,-4.546737671E-1,-1.836260855E-1,1.791950464E-1,5.220705301E-1
2.643623758E1,-5.940886140E-1,-2.077034563E-1,2.294286489E-1,6.698652939E-1
2.644617958E1,-7.533035874E-1,-2.963899076E-1,2.576512098E-1,8.495277618E-1
2.645612258E1,-9.020187855E-1,-4.431146383E-1,2.550740838E-1,1.036846787E0
2.646606558E1,-1.054788113E0,-5.749109387E-1,2.786321044E-1,1.233181414E0
2.647600858E1,-1.206144333E0,-6.084218025E-1,3.250784278E-1,1.389473723E0
2.648595058E1,-1.337178230E0,-5.546996593E-1,3.821125031E-1,1.497246572E0
2.649589358E1,-1.436861396E0,-4.691352248E-1,4.197091460E-1,1.568698281E0
2.650583658E1,-1.531821370E0,-4.453522265E-1,4.311502874E-1,1.652484761E0
2.651577958E1,-1.608263731E0,-5.708744526E-1,4.388912916E-1,1.762111073E0
2.652572158E1,-1.621082187E0,-7.549075484E-1,4.745833278E-1,1.850141129E0
2.653566458E1,-1.583431482E0,-9.033665657E-1,5.013358593E-1,1.890678200E0
2.654560758E1,-1.543176889E0,-1.065326691E0,5.030106306E-1,1.941477675E0
2.655555058E1,-1.522930026E0,-1.220059037E0,5.198194385E-1,2.019423722E0
2.656549258E1,-1.513257146E0,-1.340859294E0,5.642706752E-1,2.099107484E0
2.657543558E1,-1.513975382E0,-1.310283184E0,6.441662908E-1,2.103310174E0
2.658537858E1,-1.478225827E0,-1.235727668E0,7.139625549E-1,2.054730395E0
2.659532158E1,-1.397516608E0,-1.065596938E0,7.270722389E-1,1.901889467E0
2.660526358E1,-1.270768881E0,-8.756375313E-1,6.823617816E-1,1.687368435E0
2.661520658E1,-1.138075471E0,-7.062485218E-1,5.966087580E-1,1.466268994E0
2.662514958E1,-1.054146647E0,-5.436408520E-1,5.084983110E-1,1.290480942E0
2.663509258E1,-1.037080884E0,-3.646540940E-1,4.494629800E-1,1.187655817E0
2.664503458E1,-1.074603796E0,-1.745973229E-1,4.102420211E-1,1.163424282E0
2.665497758E1,-1.144222856E0,2.037855238E-2,3.919277191E-1,1.209656383E0
2.666492058E1,-1.266288400E0,1.958971322E-1,4.056584537E-1,1.344031539E0
2.667486358E1,-1.418180466E0,3.796112835E-1,4.539256096E-1,1.536681170E0
2.668480558E1,-1.624819040E0,5.560023189E-1,4.866674840E-1,1.784942781E0
2.669474858E1,-1.830022216E0,6.802531481E-1,5.194342136E-1,2.020281554E0
2.670469158E1,-2.008716345E0,7.920482159E-1,5.519474745E-1,2.228660527E0
2.671463458E1,-2.154971838E0,1.010977149E0,5.471316576E-1,2.442402806E0
2.672457658E1,-2.279076099E0,1.205137610E0,5.036336780E-1,2.626821541E0
2.673451958E1,-2.378635406E0,1.394632101E0,4.651755095E-1,2.796299939E0
2.674446258E1,-2.480848551E0,1.549041748E0,4.300398529E-1,2.956192508E0
2.675440558E1,-2.582631350E0,1.697649956E0,4.060823321E-1,3.117194720E0
2.676434758E1,-2.657606602E0,1.797976017E0,3.902865350E-1,3.232323342E0
2.677429058E1,-2.655170679E0,1.754900455E0,3.872510791E-1,3.206176904E0
2.678423358E1,-2.572965384E0,1.606734991E0,3.691407740E-1,3.055816275E0
2.679417658E1,-2.406524658E0,1.465806603E0,3.623587787E-1,2.840995215E0
2.680411858E1,-2.182292223E0,1.422919035E0,3.452523649E-1,2.627983471E0
2.681406158E1,-1.961794019E0,1.460280180E0,2.842140496E-1,2.462078716E0
2.682400458E1,-1.783043027E0,1.493416548E0,2.137406170E-1,2.335641341E0
2.683394758E1,-1.672308803E0,1.444532633E0,1.719899774E-1,2.216499901E0
2.684388958E1,-1.614798903E0,1.355285406E0,1.610347778E-1,2.114309871E0
2.685383258E1,-1.561105847E0,1.297825217E0,1.639730483E-1,2.036734868E0
2.686377558E1,-1.475226521E0,1.275126338E0,1.583672166E-1,1.956353916E0
2.687371858E1,-1.342155576E0,1.186092854E0,1.434686929E-1,1.796880940E0
2.688366058E1,-1.155009508E0,1.096983194E0,1.267620325E-1,1.597963612E0
2.689360358E1,-8.065177202E-1,1.042315245E0,7.377710193E-2,1.319975365E0
2.690354658E1,-2.614000738E-1,9.648165703E-1,-3.044219315E-2,1.000063868E0
2.691348958E1,3.234199882E-1,8.791988492E-1,-1.593666226E-1,9.502572418E-1
2.692343192E1,8.577077389E-1,7.993022799E-1,-2.329475880E-1,1.195328942E0
2.693337492E1,1.311462402E0,6.667770147E-1,-2.250449210E-1,1.488344865E0
2.694331792E1,1.634924293E0,4.985313714E-1,-1.650595367E-1,1.717194113E0
2.695326092E1,1.864650130E0,4.254097641E-1,-1.267036200E-1,1.916754388E0
2.696320292E1,2.039754629E0,4.472490847E-1,-9.651860595E-2,2.090441707E0
2.697314592E1,2.175034523E0,4.240100682E-1,-2.067443728E-2,2.216074716E0
2.698308892E1,2.249130011E0,4.041345716E-1,1.846035942E-3,2.285150753E0
2.699303192E1,2.280230761E0,4.001624584E-1,-3.803480044E-2,2.315389592E0
