"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.067108975E0,1.445004344E0,2.930083275E-1,-5.608987808E-1,1.577497663E0
9.071879443E0,1.389233470E0,2.439141273E-1,-4.997363091E-1,1.496395708E0
9.076649912E0,1.284584045E0,2.196612358E-1,-4.655127525E-1,1.383874760E0
9.081420433E0,1.166776538E0,2.318825722E-1,-4.199771881E-1,1.261553746E0
9.086190902E0,1.061520696E0,2.516336441E-1,-2.966189384E-1,1.130543441E0
9.090961370E0,9.467130899E-1,2.620768547E-1,-1.362428665E-1,9.917217710E-1
9.095731839E0,8.624217510E-1,3.318228722E-1,6.104087830E-2,9.260689413E-1
9.100502308E0,8.058608770E-1,3.319358826E-1,2.547693253E-1,9.080201498E-1
9.105272777E0,7.935272455E-1,3.813843727E-1,4.308547974E-1,9.801915045E-1
9.110043298E0,8.114588261E-1,4.129776955E-1,5.112180710E-1,1.044203007E0
9.114813766E0,8.746023178E-1,2.204437256E-1,4.893941879E-1,1.026173144E0
9.119584235E0,8.623359203E-1,-4.263226986E-1,1.143074036E-1,9.687313690E-1
9.124354704E0,1.051255941E0,-4.974365234E-2,1.957960129E-1,1.070490338E0
9.129125173E0,7.974681854E-1,3.279552460E-1,6.735372543E-1,1.094149251E0
9.133895641E0,4.208985567E-1,6.163063049E-1,6.663141251E-1,1.000481669E0
9.138666110E0,2.801313400E-1,7.425470352E-1,4.341707230E-1,9.046291416E-1
9.143436579E0,3.597074747E-1,7.554187775E-1,3.348331451E-1,9.011993297E-1
9.148207100E0,5.060170889E-1,6.511445045E-1,2.841110229E-1,8.722164487E-1
9.152977568E0,6.184389591E-1,4.901232719E-1,2.246465683E-1,8.204594131E-1
9.157748037E0,6.750832796E-1,3.606829643E-1,2.064247131E-1,7.927425795E-1
9.162518506E0,7.135472298E-1,2.501244545E-1,2.452182770E-1,7.948860895E-1
9.167288975E0,6.565871239E-1,2.275428772E-1,2.798366547E-1,7.491268020E-1
9.172059443E0,5.493060350E-1,2.259607315E-1,2.601337433E-1,6.484326771E-1
9.176829964E0,4.154254198E-1,2.406542301E-1,2.483053207E-1,5.405074192E-1
9.181600433E0,3.267971277E-1,2.428023815E-1,2.826223373E-1,4.956054325E-1
9.186370902E0,3.220384121E-1,3.161222935E-1,3.390445709E-1,5.644406651E-1
9.191141370E0,4.039645195E-1,3.744721413E-1,4.031448364E-1,6.825997925E-1
9.195911839E0,5.301429033E-1,4.298050404E-1,5.345678329E-1,8.669178962E-1
9.200682308E0,6.607447863E-1,4.701912403E-1,6.661853790E-1,1.049507710E0
9.205452777E0,7.822263241E-1,5.051383972E-1,8.289728165E-1,1.246691122E0
9.210223298E0,9.479124546E-1,5.632631779E-1,9.797849655E-1,1.475053222E0
9.214993766E0,1.072465062E0,6.373262405E-1,1.111359596E0,1.670774132E0
9.219764235E0,1.192522168E0,7.104535103E-1,1.214091301E0,1.844145059E0
9.224534704E0,1.284695268E0,7.634887695E-1,1.254478455E0,1.951172269E0
9.229305173E0,1.270609498E0,7.629342079E-1,1.256443977E0,1.942979303E0
9.234075641E0,1.210320234E0,7.470095158E-1,1.227206230E0,1.878545559E0
9.238846110E0,1.099232674E0,6.536331177E-1,1.152424812E0,1.721520163E0
9.243616631E0,9.968862534E-1,5.451076031E-1,1.017831802E0,1.525419968E0
9.248387100E0,8.691588640E-1,3.975040913E-1,9.216127396E-1,1.327711066E0
9.253157568E0,8.010523319E-1,2.705280781E-1,8.710966110E-1,1.213952052E0
9.257928037E0,6.286221743E-1,1.950151920E-1,8.808622360E-1,1.099597673E0
9.262698506E0,3.560141325E-1,1.373200417E-1,8.458461761E-1,9.279324383E-1
9.267468975E0,1.745290756E-1,1.309721470E-1,7.158737183E-1,7.483911290E-1
9.272239495E0,5.807912350E-2,1.569502354E-1,5.602550507E-1,5.847155571E-1
9.277009964E0,8.821558952E-2,2.154552937E-1,3.740816116E-1,4.406132385E-1
9.281780433E0,1.691668034E-1,2.564935684E-1,2.218198776E-1,3.789596497E-1
9.286550902E0,3.551776409E-1,3.066778183E-1,1.368494034E-1,4.888048691E-1
9.291321370E0,5.733668804E-1,3.782718182E-1,9.280395508E-2,6.931462487E-1
9.296091839E0,7.555382252E-1,4.595859051E-1,9.683609009E-2,8.896260125E-1
9.300862308E0,9.198583364E-1,5.629045963E-1,3.176403046E-2,1.078892904E0
9.305632777E0,1.041575193E0,6.120646000E-1,-2.589130402E-2,1.208375901E0
9.310403298E0,1.170529485E0,6.815228462E-1,-8.100032806E-2,1.356898566E0
9.315173766E0,1.234889507E0,7.284445763E-1,-1.097373962E-1,1.437924161E0
9.319944235E0,1.203703403E0,7.840254307E-1,-8.349227905E-2,1.438947087E0
9.324714704E0,1.122703433E0,8.337702751E-1,5.746269226E-2,1.399620603E0
9.329485173E0,1.037797332E0,8.751568794E-1,2.293634415E-1,1.376782646E0
9.334255641E0,9.855120182E-1,9.221830368E-1,4.489812851E-1,1.422406301E0
9.339026162E0,9.042758942E-1,9.075055122E-1,7.808952332E-1,1.500359461E0
9.343796631E0,8.350859880E-1,8.975598812E-1,1.129579544E0,1.667012986E0
9.348567100E0,7.543662786E-1,8.558859825E-1,1.480892181E0,1.869398553E0
9.353337568E0,6.914714575E-1,8.010199070E-1,1.770477295E0,2.062608911E0
9.358108037E0,6.142747402E-1,6.990039349E-1,1.953012466E0,2.163376447E0
9.362878506E0,5.916316509E-1,5.925171375E-1,2.066724777E0,2.229900418E0
9.367648975E0,5.774213076E-1,4.907543659E-1,2.125883102E0,2.256908102E0
9.372419443E0,6.255084276E-1,4.100210667E-1,2.137652397E0,2.264715399E0
9.377189964E0,7.486746311E-1,2.878324986E-1,2.171345711E0,2.314757751E0
9.381960433E0,8.471316099E-1,2.005658150E-1,2.169507027E0,2.337652530E0
9.386730902E0,8.401805162E-1,1.146733761E-1,2.134495735E0,2.296764099E0
9.391501370E0,8.691369295E-1,4.696702957E-2,2.030450821E0,2.209148125E0
9.396271839E0,8.784757853E-1,-1.181387901E-2,1.926750183E0,2.117599004E0
9.401042308E0,8.741092682E-1,-7.799601555E-2,1.828259468E0,2.027975117E0
9.405812777E0,8.538255692E-1,-1.461622715E-1,1.751844406E0,1.954313264E0
9.410583298E0,7.362370491E-1,-1.175990105E-1,1.611569405E0,1.775677467E0
9.415353766E0,4.612044096E-1,-1.523256302E-2,1.491162300E0,1.560931307E0
9.420124235E0,9.787380695E-2,7.819533348E-2,1.280643463E0,1.286756182E0
9.424894704E0,-2.262936831E-1,1.206798553E-1,1.039666176E0,1.070830620E0
9.429665173E0,-4.975312948E-1,9.855890274E-2,8.038930893E-1,9.505237218E-1
9.434435641E0,-6.149899960E-1,3.111100197E-2,6.424846649E-1,8.899253532E-1
9.439206110E0,-4.965510964E-1,-1.343495846E-1,5.409164429E-1,7.464605820E-1
9.443976631E0,-4.660395980E-1,-1.446779490E0,3.267965317E-1,1.554721767E0
9.448747100E0,-1.958132982E-1,-1.799246550E0,3.610973358E-1,1.845541189E0
9.453517568E0,1.626849174E-1,-1.649766207E0,5.816364288E-1,1.756842581E0
9.458288037E0,5.394780636E-1,-1.183907032E0,8.353767395E-1,1.546132833E0
9.463058506E0,7.370634079E-1,-7.671587467E-1,1.103454590E0,1.532777558E0
9.467828975E0,6.005222797E-1,-4.698555470E-1,1.264019012E0,1.476189455E0
9.472599495E0,2.817088366E-1,-2.464296818E-1,1.278794289E0,1.332442227E0
9.477369964E0,2.828955650E-3,-7.730245590E-3,1.260034561E0,1.260061449E0
9.482140433E0,-1.530873775E-1,2.658851147E-1,1.198060989E0,1.236721785E0
9.486910902E0,-2.678805590E-1,4.911313057E-1,1.169290543E0,1.296229272E0
9.491681370E0,-3.971300125E-1,7.020022869E-1,1.123373985E0,1.382927536E0
9.496451839E0,-5.344948173E-1,8.797769547E-1,1.093760490E0,1.502000070E0
9.501222360E0,-5.756749511E-1,1.008264303E0,1.051673889E0,1.566530090E0
9.505992829E0,-6.002826095E-1,1.071184158E0,9.636020660E-1,1.560866315E0
9.510763298E0,-6.873612404E-1,1.013934374E0,9.585466385E-1,1.555422787E0
9.515533766E0,-8.220109940E-1,9.228940010E-1,9.621438980E-1,1.566255500E0
9.520304235E0,-9.557387829E-1,7.696447372E-1,9.574384689E-1,1.556431195E0
9.525074704E0,-1.061997294E0,5.591647625E-1,9.825763702E-1,1.551115666E0
9.529845173E0,-1.133818507E0,3.894672394E-1,9.826011658E-1,1.550075543E0
9.534615693E0,-1.168925047E0,1.574723721E-1,9.242229462E-1,1.498456328E0
9.539386162E0,-1.119633198E0,-9.183835983E-2,9.248600006E-1,1.455121577E0
9.544156631E0,-1.053308487E0,-3.208045959E-1,9.799919128E-1,1.474027987E0
9.548927100E0,-9.416548610E-1,-5.063271523E-1,1.104306221E0,1.537066457E0
9.553697568E0,-7.901554704E-1,-6.181533337E-1,1.293389320E0,1.636861370E0
9.558468037E0,-6.307889223E-1,-6.665790081E-1,1.504579544E0,1.762379597E0
9.563238506E0,-5.217604041E-1,-7.289137840E-1,1.745499611E0,1.962222749E0
9.568009027E0,-4.156413078E-1,-6.933789253E-1,1.949522972E0,2.110490903E0
9.572779495E0,-3.126038313E-1,-6.442162991E-1,2.057195663E0,2.178253840E0
9.577549964E0,-3.128644228E-1,-5.959768295E-1,2.090220451E0,2.195926698E0
9.582320433E0,-3.513636589E-1,-5.200967789E-1,2.074975014E0,2.167828035E0
9.587090902E0,-3.893971443E-1,-4.354248047E-1,2.025671005E0,2.108214391E0
9.591861370E0,-3.621706963E-1,-3.534045219E-1,1.920586586E0,1.986130712E0
9.596631891E0,-2.887030840E-1,-2.709093094E-1,1.792911530E0,1.836102687E0
9.601402360E0,-1.783196926E-1,-1.847681999E-1,1.666184425E0,1.685855195E0
9.606172829E0,-6.125390530E-2,-9.679293633E-2,1.590172768E0,1.594293055E0
9.610943298E0,6.593716145E-2,-1.610064507E-2,1.545292854E0,1.546782773E0
9.615713766E0,1.472331285E-1,1.221752167E-2,1.485685349E0,1.493013000E0
9.620484235E0,2.101846933E-1,4.347372055E-2,1.451606750E0,1.467388745E0
9.625254704E0,2.318414450E-1,8.395671844E-3,1.402172089E0,1.421234502E0
9.630025173E0,2.556945086E-1,-1.359584332E-1,1.389871597E0,1.419720900E0
9.634795693E0,2.172213793E-1,-2.675004005E-1,1.369201660E0,1.411897581E0
9.639566162E0,6.816148758E-2,-3.647325039E-1,1.395233154E0,1.443728279E0
9.644336631E0,-7.941448689E-2,-4.443526268E-1,1.405811310E0,1.476503084E0
9.649107100E0,-2.522183657E-1,-5.900835991E-1,1.417799950E0,1.556267797E0
9.653877568E0,-4.241582155E-1,-7.589149475E-1,1.405002594E0,1.652239201E0
9.658648037E0,-5.815743208E-1,-6.975224018E-1,1.432133675E0,1.695810442E0
9.663418558E0,-7.633121610E-1,-6.381618977E-1,1.406136513E0,1.722531844E0
9.668189027E0,-9.408241510E-1,-5.237340927E-1,1.415667534E0,1.778640506E0
9.672959495E0,-1.090727329E0,-3.808479309E-1,1.446574211E0,1.851299058E0
9.677729964E0,-1.275852442E0,-2.336347103E-1,1.470376968E0,1.960712386E0
9.682500433E0,-1.444193721E0,-8.939981461E-2,1.506389618E0,2.088755015E0
9.687270902E0,-1.593909860E0,5.193328857E-2,1.530759811E0,2.210536430E0
9.692041370E0,-1.703635693E0,2.190766335E-1,1.538727760E0,2.306090255E0
9.696811891E0,-1.653927684E0,2.663054466E-1,1.499197960E0,2.248108071E0
9.701582360E0,-1.456596732E0,1.865773201E-1,1.471922874E0,2.079192652E0
9.706352829E0,-1.132935286E0,2.299880981E-2,1.485527992E0,1.868385593E0
9.711123298E0,-7.831189632E-1,-1.478791237E-1,1.470609665E0,1.672673409E0
9.715893766E0,-5.307928920E-1,-2.568948269E-1,1.458234787E0,1.572954144E0
9.720664235E0,-3.990585804E-1,-3.017809391E-1,1.431591034E0,1.516500041E0
9.725434704E0,-3.731477261E-1,-3.113596439E-1,1.440876007E0,1.520627410E0
9.730205225E0,-4.628671408E-1,-3.167617321E-1,1.450290680E0,1.554968502E0
9.734975693E0,-6.066673994E-1,-3.107948303E-1,1.464730263E0,1.615572190E0
9.739746162E0,-7.908501029E-1,-2.742486000E-1,1.448410988E0,1.672886897E0
9.744516631E0,-9.464353323E-1,-2.717084885E-1,1.451632500E0,1.754081599E0
9.749287100E0,-1.083570480E0,-2.936205864E-1,1.441023827E0,1.826715003E0
9.754057568E0,-1.128772259E0,-3.351445198E-1,1.431008339E0,1.853168510E0
9.758828089E0,-1.156619430E0,-3.698544502E-1,1.378561974E0,1.837115656E0
9.763598558E0,-1.160082340E0,-4.119699001E-1,1.305186272E0,1.794163158E0
9.768369027E0,-1.143728971E0,-4.039602280E-1,1.172541618E0,1.687054733E0
9.773139495E0,-1.140795708E0,-4.245648384E-1,1.030744553E0,1.595024916E0
9.777909964E0,-1.105820298E0,-4.354290962E-1,9.323301315E-1,1.510521931E0
9.782680433E0,-1.065239429E0,-4.268450737E-1,8.508787155E-1,1.428609935E0
9.787450902E0,-1.066915870E0,-4.177107811E-1,7.910203934E-1,1.392302062E0
9.792221423E0,-1.096404552E0,-4.031243324E-1,7.669811249E-1,1.397452044E0
9.796991891E0,-1.112789512E0,-3.758602142E-1,7.643051147E-1,1.401332832E0
9.801762360E0,-1.103800058E0,-3.360285759E-1,7.638397217E-1,1.383741628E0
9.806532829E0,-1.095344782E0,-3.171463013E-1,7.918348312E-1,1.388295490E0
9.811303298E0,-1.063118935E0,-3.121323586E-1,8.195762634E-1,1.378170429E0
9.816073766E0,-9.829918146E-1,-3.161273003E-1,8.230962753E-1,1.320491142E0
9.820844235E0,-9.383919239E-1,-3.218903542E-1,8.310279846E-1,1.294140763E0
9.825614756E0,-8.738995790E-1,-3.485717773E-1,8.743972778E-1,1.284435034E0
9.830385225E0,-8.825221062E-1,-3.793449402E-1,8.981218338E-1,1.315055390E0
9.835155693E0,-8.612762690E-1,-3.687558174E-1,9.332532883E-1,1.322399094E0
9.839926162E0,-8.771851063E-1,-3.598995209E-1,9.606819153E-1,1.349774469E0
9.844696631E0,-8.562424183E-1,-3.384723663E-1,9.493894577E-1,1.322518417E0
9.849467100E0,-8.394894600E-1,-3.211913109E-1,9.233531952E-1,1.288599059E0
9.854237568E0,-7.773505449E-1,-2.818560600E-1,9.185705185E-1,1.235916059E0
9.859008089E0,-7.180711031E-1,-2.612700462E-1,9.590406418E-1,1.226232889E0
9.863778558E0,-6.665637493E-1,-2.237339020E-1,9.826822281E-1,1.208316371E0
9.868549027E0,-6.635378003E-1,-2.148613930E-1,1.035035133E0,1.248096774E0
9.873319495E0,-6.945064068E-1,-2.133302689E-1,1.075549126E0,1.297942554E0
9.878089964E0,-7.353221774E-1,-2.623176575E-1,1.078018188E0,1.331026849E0
9.882860433E0,-8.193383813E-1,-3.045144081E-1,1.056879997E0,1.371510021E0
9.887630954E0,-9.202498794E-1,-3.398566246E-1,1.033638954E0,1.425051527E0
9.892401423E0,-1.042887926E0,-3.446302414E-1,1.056201935E0,1.523793870E0
9.897171891E0,-1.144295216E0,-3.331646919E-1,1.038461685E0,1.580763399E0
9.901942360E0,-1.243816257E0,-2.744617462E-1,1.040266037E0,1.644555125E0
9.906712829E0,-1.348847628E0,-2.520775795E-1,9.850606918E-1,1.689164763E0
9.911483298E0,-1.425951958E0,-2.468018532E-1,9.398097992E-1,1.725541248E0
9.916253766E0,-1.434584737E0,-1.939954758E-1,8.686046600E-1,1.688236259E0
9.921024287E0,-1.355638742E0,-1.556611061E-1,8.095960617E-1,1.586641914E0
9.925794756E0,-1.239609241E0,-1.149911880E-1,7.316894531E-1,1.444030298E0
9.930565225E0,-1.155819654E0,-9.808397293E-2,6.945343018E-1,1.352004969E0
9.935335693E0,-1.013265610E0,-9.049797058E-2,6.311092377E-1,1.197161622E0
9.940106162E0,-9.482045174E-1,-4.200267792E-2,6.059436798E-1,1.126065617E0
9.944876631E0,-9.006332755E-1,3.313016891E-2,6.045665741E-1,1.085236678E0
9.949647152E0,-8.463320732E-1,8.218193054E-2,6.365327835E-1,1.062170341E0
9.954417620E0,-7.561095357E-1,9.560966492E-2,6.587362289E-1,1.007361036E0
9.959188089E0,-6.724907160E-1,1.091065407E-1,7.190380096E-1,9.905370562E-1
9.963958558E0,-5.903317928E-1,1.033596992E-1,7.863998413E-1,9.887363468E-1
9.968729027E0,-5.285288095E-1,9.247303009E-2,8.681087494E-1,1.020542387E0
9.973499495E0,-4.535697997E-1,8.352088928E-2,9.188013077E-1,1.028055030E0
9.978269964E0,-4.370692968E-1,9.325408936E-2,9.002571106E-1,1.005081470E0
9.983040485E0,-4.525111914E-1,4.271793365E-2,8.723354340E-1,9.836464352E-1
9.987810954E0,-5.020672083E-1,-2.272272110E-2,8.494434357E-1,9.869862988E-1
9.992581423E0,-5.329743028E-1,-4.815149307E-2,8.459482193E-1,1.001003778E0
9.997351891E0,-6.171922088E-1,-6.945037842E-2,8.212242126E-1,1.029640124E0
1.000212236E1,-7.096486688E-1,-1.031436920E-1,7.465467453E-1,1.035167570E0
1.000689283E1,-8.370224833E-1,-1.228122711E-1,6.506376266E-1,1.067248243E0
1.001166335E1,-8.921486735E-1,-1.593022346E-1,5.382061005E-1,1.054026690E0
1.001643382E1,-9.304453135E-1,-2.123517990E-1,4.258928299E-1,1.045086824E0
1.002120429E1,-9.689428806E-1,-2.578363419E-1,3.231573105E-1,1.053451723E0
1.002597476E1,-9.982502460E-1,-2.645554543E-1,2.084054947E-1,1.053530252E0
1.003074522E1,-1.016004324E0,-2.634811401E-1,1.293554306E-1,1.057553746E0
1.003551569E1,-1.043946028E0,-2.450785637E-1,6.447792053E-2,1.074264499E0
1.004028616E1,-1.103735566E0,-2.068796158E-1,3.043365479E-2,1.123368854E0
1.004505668E1,-1.106927395E0,-1.705198288E-1,3.919029236E-2,1.120669955E0
1.004982715E1,-1.118299961E0,-1.504802704E-1,5.016708374E-2,1.129493626E0
1.005459762E1,-1.097293139E0,-1.325182915E-1,8.733558655E-2,1.108711339E0
1.005936809E1,-1.046512127E0,-8.335924149E-2,1.197223663E-1,1.056631364E0
1.006413856E1,-9.829581976E-1,-5.078792572E-2,1.234197617E-1,9.919771515E-1
1.006890903E1,-9.065811038E-1,2.496910095E-2,1.080083847E-1,9.133337643E-1
1.007367950E1,-8.362776041E-1,1.175165176E-1,6.635379791E-2,8.470969186E-1
1.007845002E1,-7.886853218E-1,1.981344223E-1,4.628944397E-2,8.145087469E-1
1.008322048E1,-7.445403337E-1,2.381887436E-1,8.360576630E-2,7.861705351E-1
1.008799095E1,-6.869101524E-1,2.066283226E-1,1.567258835E-1,7.342368989E-1
1.009276142E1,-6.369279027E-1,1.416149139E-1,2.656784058E-1,7.044976596E-1
1.009753189E1,-6.440528631E-1,3.101634979E-2,4.104986191E-1,7.643789772E-1
1.010230236E1,-6.502257586E-1,-4.399251938E-2,5.505485535E-1,8.531310501E-1
1.010707288E1,-7.147676349E-1,-7.166099548E-2,6.763401031E-1,9.866427952E-1
1.011184335E1,-7.989783287E-1,-1.022992134E-1,7.711744308E-1,1.115141920E0
1.011661382E1,-8.860322833E-1,-1.310977936E-1,8.159551620E-1,1.211619852E0
1.012138429E1,-8.972301483E-1,-1.769814491E-1,7.819585800E-1,1.203247104E0
1.012615476E1,-9.236425161E-1,-1.872615814E-1,7.027006149E-1,1.175572436E0
1.013092522E1,-9.629281759E-1,-1.881551743E-1,6.427021027E-1,1.172901971E0
1.013569569E1,-9.438325763E-1,-1.522173882E-1,5.572834015E-1,1.106596067E0
1.014046621E1,-9.070774913E-1,-1.282539368E-1,4.201993942E-1,1.007872104E0
1.014523668E1,-8.769001365E-1,-8.983421326E-2,2.436304092E-1,9.145380318E-1
1.015000715E1,-8.347553015E-1,-5.106544495E-2,7.760810852E-2,8.399089900E-1
1.015477762E1,-8.213788271E-1,-3.780937195E-2,-2.352046967E-2,8.225849128E-1
1.015954809E1,-8.179515600E-1,8.821487427E-5,-1.267862320E-1,8.277194639E-1
1.016431856E1,-7.970696688E-1,2.710008621E-2,-1.550102234E-1,8.124547008E-1
1.016908903E1,-7.911925912E-1,7.313251495E-3,-1.933755875E-1,8.145141606E-1
1.017385955E1,-7.786812782E-1,-1.631593704E-2,-1.820592880E-1,7.998476900E-1
1.017863002E1,-7.953279018E-1,-3.201866150E-2,-1.425161362E-1,8.086300237E-1
1.018340048E1,-8.387216330E-1,-5.677938461E-2,-5.071973801E-2,8.421700350E-1
1.018817095E1,-8.658125401E-1,-5.025529861E-2,6.239318848E-2,8.695112762E-1
1.019294142E1,-9.457013607E-1,-7.022857666E-2,2.161607742E-1,9.726297327E-1
1.019771189E1,-9.299054146E-1,-9.076309204E-2,3.558168411E-1,9.997837983E-1
1.020248236E1,-9.596047997E-1,-1.326909065E-1,4.520320892E-1,1.069009475E0
1.020725288E1,-9.675036669E-1,-1.254181862E-1,5.030460358E-1,1.097655857E0
1.021202335E1,-9.729554653E-1,-1.287870407E-1,5.211896896E-1,1.111245757E0
1.021679382E1,-9.547576904E-1,-1.142354012E-1,5.186100006E-1,1.092505518E0
1.022156429E1,-9.250593781E-1,-1.244630814E-1,4.384307861E-1,1.031235892E0
1.022633476E1,-8.768552542E-1,-1.376552582E-1,3.048582077E-1,9.384895491E-1
1.023110522E1,-8.054300547E-1,-1.393499374E-1,2.012481689E-1,8.418056804E-1
1.023587575E1,-7.582799196E-1,-1.602416039E-1,9.158182144E-2,7.804185019E-1
1.024064621E1,-6.686526537E-1,-1.786122322E-1,-5.035400391E-4,6.920975035E-1
1.024541668E1,-6.768900156E-1,-1.943659782E-1,-7.523632050E-2,7.082504717E-1
1.025018715E1,-6.825976372E-1,-1.930742264E-1,-1.352758408E-1,7.221611623E-1
1.025495762E1,-6.787557602E-1,-1.794447899E-1,-1.927361488E-1,7.280501615E-1
1.025972809E1,-6.819341183E-1,-1.772408485E-1,-2.595572472E-1,7.508784353E-1
1.026449856E1,-6.184010506E-1,-2.052445412E-1,-2.977733612E-1,7.163896675E-1
1.026926908E1,-5.456961393E-1,-1.635932922E-1,-3.147077560E-1,6.508363953E-1
1.027403955E1,-4.972675443E-1,-1.738195419E-1,-3.153295517E-1,6.139388975E-1
1.027881002E1,-4.966219068E-1,-1.691226959E-1,-3.187103271E-1,6.138502074E-1
1.028358048E1,-5.149055123E-1,-1.449742317E-1,-3.271355629E-1,6.270270257E-1
1.028835095E1,-5.021718144E-1,-1.110758781E-1,-3.096837997E-1,6.003485969E-1
1.029312142E1,-5.206140280E-1,-7.702445984E-2,-2.950243950E-1,6.033333466E-1
1.029789194E1,-5.084707737E-1,-9.032440186E-2,-2.688646317E-1,5.822278037E-1
1.030266241E1,-4.374387264E-1,-9.607505798E-2,-2.573566437E-1,5.165418649E-1
1.030743288E1,-4.574851692E-1,-8.963727951E-2,-2.461142540E-1,5.271619750E-1
1.031220335E1,-4.847889543E-1,-9.009408951E-2,-2.422556877E-1,5.493861059E-1
1.031697382E1,-5.359638333E-1,-7.851696014E-2,-2.124204636E-1,5.818458533E-1
1.032174429E1,-5.515136719E-1,-6.456518173E-2,-1.116952896E-1,5.664025341E-1
1.032651476E1,-5.578392744E-1,-7.460927963E-2,4.933357239E-3,5.628281609E-1
1.033128528E1,-5.333487391E-1,-1.180777550E-1,1.255626678E-1,5.605079993E-1
1.033605575E1,-5.206311941E-1,-1.403417587E-1,2.455782890E-1,5.925043000E-1
1.034082621E1,-5.333820581E-1,-2.081089020E-1,3.270840645E-1,6.593858660E-1
1.034559668E1,-5.593886971E-1,-2.569994926E-1,3.870687485E-1,7.271771928E-1
1.035036715E1,-6.055982709E-1,-2.965717316E-1,3.805642128E-1,7.742952781E-1
1.035513762E1,-6.577759981E-1,-2.580227852E-1,3.745265007E-1,7.996968933E-1
1.035990809E1,-7.159902453E-1,-2.581439018E-1,3.190274239E-1,8.252628688E-1
1.036467861E1,-7.566549778E-1,-2.679824829E-1,2.594580650E-1,8.435993445E-1
1.036944908E1,-7.302938700E-1,-2.613592148E-1,2.195854187E-1,8.061361745E-1
1.037421955E1,-6.803634167E-1,-2.668213844E-1,1.991982460E-1,7.574747330E-1
1.037899002E1,-6.474261880E-1,-2.249021530E-1,1.577615738E-1,7.032996243E-1
1.038376048E1,-5.695723295E-1,-2.214431763E-1,7.411623001E-2,6.155834098E-1
1.038853095E1,-5.138313174E-1,-1.731133461E-1,2.931737900E-2,5.430012542E-1
1.039330148E1,-4.331613779E-1,-1.632704735E-1,-1.498937607E-2,4.631530073E-1
1.039807194E1,-3.918960094E-1,-1.653947830E-1,-9.447813034E-2,4.357339023E-1
1.040284241E1,-3.800702691E-1,-1.555433273E-1,-1.757211685E-1,4.466822866E-1
1.040761288E1,-3.831567764E-1,-1.290650368E-1,-2.088785172E-1,4.550792612E-1
1.041238335E1,-4.413855672E-1,-7.179546356E-2,-2.513532639E-1,5.129856438E-1
1.041715382E1,-4.736183286E-1,-4.557943344E-2,-2.984032631E-1,5.616371723E-1
1.042192429E1,-4.658337533E-1,2.111673355E-2,-3.619246483E-1,5.902850610E-1
1.042669481E1,-4.467830956E-1,2.831697464E-2,-3.919696808E-1,5.950270718E-1
1.043146528E1,-4.139564335E-1,1.451444626E-2,-4.030737877E-1,5.779611374E-1
1.043623575E1,-4.029865563E-1,-2.250719070E-2,-3.787684441E-1,5.535072469E-1
1.044100621E1,-3.826965988E-1,-2.804613113E-2,-3.643817902E-1,5.291666667E-1
1.044577668E1,-3.460164368E-1,-6.170892715E-2,-3.123574257E-1,4.702154056E-1
1.045054715E1,-3.475187123E-1,-7.110452652E-2,-2.917842865E-1,4.593072816E-1
1.045531767E1,-3.107306063E-1,-7.541751862E-2,-2.739143372E-1,4.210348868E-1
1.046008814E1,-2.926478982E-1,-9.127521515E-2,-2.421231270E-1,3.906373841E-1
1.046485861E1,-3.026056290E-1,-1.279864311E-1,-2.511692047E-1,4.135657900E-1
1.046962908E1,-3.072790205E-1,-1.378140450E-1,-2.675786018E-1,4.301295335E-1
1.047439955E1,-3.067752719E-1,-1.446738243E-1,-2.770862579E-1,4.379707493E-1
1.047917002E1,-3.082121611E-1,-1.200718880E-1,-2.679147720E-1,4.256645623E-1
1.048394049E1,-2.856160104E-1,-9.039926529E-2,-2.425818443E-1,3.854795504E-1
1.048871101E1,-2.795033157E-1,-8.669900894E-2,-1.963539124E-1,3.524112378E-1
1.049348148E1,-2.826448381E-1,-6.388998032E-2,-1.126255989E-1,3.108931643E-1
1.049825194E1,-2.666319609E-1,-6.025457382E-2,-1.532506943E-2,2.737847220E-1
1.050302241E1,-2.840069532E-1,-6.635999680E-2,8.610391617E-2,3.041011066E-1
1.050779288E1,-2.966665030E-1,-7.756423950E-2,1.276941299E-1,3.321641402E-1
1.051256335E1,-2.737101316E-1,-7.965517044E-2,1.716976166E-1,3.327795875E-1
1.051733382E1,-2.344162464E-1,-9.178638458E-2,1.896958351E-1,3.152145727E-1
1.052210434E1,-2.336124778E-1,-7.828092575E-2,1.486768723E-1,2.877629327E-1
1.052687481E1,-2.189425230E-1,-7.958316803E-2,6.801939011E-2,2.426848707E-1
1.053164528E1,-2.762304544E-1,-8.342933655E-2,-2.608108521E-2,2.897308081E-1
1.053641575E1,-2.982590795E-1,-7.297372818E-2,-1.574234962E-1,3.450591263E-1
1.054118621E1,-3.210526109E-1,-9.561729431E-2,-2.451725006E-1,4.151228746E-1
1.054595668E1,-3.636922836E-1,-7.972621918E-2,-2.969579697E-1,4.762482367E-1
1.055072720E1,-3.499847054E-1,-5.641269684E-2,-3.131222725E-1,4.729875727E-1
1.055549767E1,-3.372429609E-1,-3.993272781E-2,-3.082294464E-1,4.586205720E-1
