"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.427274292E0,-5.580245819E0,7.549550629E0,3.402424622E0
3.437271292E0,-5.457800446E0,7.573351135E0,3.407663727E0
3.447268292E0,-5.343587952E0,7.606731720E0,3.455115051E0
3.457265292E0,-5.288053436E0,7.682324524E0,3.551364899E0
3.467262292E0,-5.268893280E0,7.776329041E0,3.609893188E0
3.477259292E0,-5.263654175E0,7.760162659E0,3.640130310E0
3.487257292E0,-5.273982697E0,7.606582031E0,3.659440155E0
3.497254292E0,-5.282514954E0,7.432194672E0,3.693269806E0
3.507251292E0,-5.323230286E0,7.385940857E0,3.684288483E0
3.517248292E0,-5.350174255E0,7.462431793E0,3.611839142E0
3.527245292E0,-5.352269897E0,7.570956116E0,3.524121552E0
3.537242292E0,-5.347779236E0,7.612719269E0,3.445085907E0
3.547239292E0,-5.308411102E0,7.746690674E0,3.370840302E0
3.557237292E0,-5.323529663E0,7.822283478E0,3.385809174E0
3.567234292E0,-5.376968536E0,7.849227448E0,3.472928009E0
3.577231292E0,-5.423222351E0,7.848179626E0,3.568130035E0
3.587228292E0,-5.499713287E0,7.829169159E0,3.648812256E0
3.597225292E0,-5.592969360E0,7.788154449E0,3.704496460E0
3.607222292E0,-5.644611969E0,7.780819702E0,3.705993347E0
3.617219292E0,-5.615871735E0,7.777526550E0,3.644171906E0
3.627216292E0,-5.497617645E0,7.725883942E0,3.602558441E0
3.637214292E0,-5.356012115E0,7.662715302E0,3.620521088E0
3.647211292E0,-5.249882812E0,7.629634094E0,3.714824982E0
3.657208292E0,-5.182971954E0,7.627239075E0,3.764072571E0
3.667205292E0,-5.124443665E0,7.607330475E0,3.752696228E0
3.677202292E0,-5.059628448E0,7.537874908E0,3.795507202E0
3.687199292E0,-5.020110626E0,7.521259460E0,3.805536346E0
3.697196292E0,-4.972210236E0,7.633675690E0,3.805386658E0
3.707193292E0,-4.908742218E0,7.811206512E0,3.817062378E0
3.717191292E0,-4.870571594E0,7.989934845E0,3.774401093E0
3.727188292E0,-4.855003967E0,8.063581696E0,3.726201324E0
3.737185292E0,-4.838987274E0,8.065827026E0,3.770958252E0
3.747182292E0,-4.811594238E0,8.071964264E0,3.795058136E0
3.757179292E0,-4.770878906E0,8.087232513E0,3.766916656E0
3.767176292E0,-4.693190460E0,8.135432281E0,3.777694244E0
3.777173292E0,-4.597239990E0,8.188721466E0,3.864064636E0
3.787170292E0,-4.465513916E0,8.363557892E0,3.861968994E0
3.797168292E0,-4.383634186E0,8.558751984E0,4.014352112E0
3.807165292E0,-4.440216522E0,8.643026733E0,4.299958191E0
3.817162292E0,-4.604125671E0,8.744964752E0,4.517156525E0
3.827159292E0,-4.823419647E0,8.785979462E0,4.734354858E0
3.837156292E0,-4.990921326E0,8.821306000E0,4.813390503E0
3.847153292E0,-5.131628723E0,8.776249695E0,4.784650269E0
3.857150292E0,-5.204676819E0,8.694369965E0,4.745880890E0
3.867148292E0,-5.198090515E0,8.643775177E0,4.717290344E0
3.877145292E0,-5.140909424E0,8.599766693E0,4.537514191E0
3.887142292E0,-4.936434631E0,8.596024475E0,4.374054108E0
3.897139292E0,-4.624483337E0,8.674461365E0,4.178111572E0
3.907136292E0,-4.338727570E0,8.896449738E0,4.109254761E0
3.917133292E0,-4.165986786E0,9.257349243E0,4.235891418E0
3.927130292E0,-4.076472931E0,9.698481903E0,4.540657654E0
3.937127292E0,-3.994144135E0,1.004665787E1,4.912334747E0
3.947125292E0,-3.885021057E0,1.013482452E1,5.225184174E0
3.957122292E0,-3.841910706E0,1.000100281E1,5.552703094E0
3.967119292E0,-3.890559540E0,9.622290344E0,5.582640839E0
3.977116292E0,-3.963457947E0,9.249864807E0,5.347030792E0
3.987113292E0,-3.973786469E0,9.056317291E0,5.031187592E0
3.997110292E0,-3.966751099E0,9.106612701E0,4.767585754E0
4.007107292E0,-4.067491608E0,9.317973175E0,4.567601624E0
4.017104292E0,-4.136049042E0,9.563762054E0,3.910468140E0
4.027102292E0,-3.945944366E0,9.684411163E0,3.456462250E0
4.037099292E0,-3.456162872E0,9.647288361E0,3.155737610E0
4.047096292E0,-2.583178253E0,9.699080658E0,2.953508148E0
4.057093292E0,-1.651665344E0,9.839488678E0,2.906805267E0
4.067090292E0,-9.415420532E-1,9.935289459E0,3.060086517E0
4.077087292E0,-4.980143738E-1,1.002390518E1,3.198249207E0
4.087084292E0,-2.683918762E-1,1.024514511E1,3.091820526E0
4.097081292E0,-1.356179810E-1,1.062385757E1,3.057541809E0
4.107079292E0,-2.930905151E-1,1.099418747E1,3.141816559E0
4.117076292E0,-1.159189453E0,1.049033524E1,3.003055115E0
